"","Binaria","Ordinal","rpb","Bin_0","Bin_1","Missing"
"992","Livrar_perda_sens","Oswestry4_v1","-0.146920683423716","123","2","107"
"993","Livrar_perda_sens","Oswestry5_v1","-0.30610709365453","123","2","107"
"994","Livrar_perda_sens","Oswestry6_v1","-0.264836084615136","123","2","107"
"995","Livrar_perda_sens","Oswestry7_v1","-0.15439017447455","123","2","107"
"996","Livrar_perda_sens","Oswestry8_v1","-0.10564107426647","123","2","107"
"997","Livrar_perda_sens","Oswestry9_v1","-0.118994758273694","123","2","107"
"998","Livrar_perda_sens","Oswestry10_v1","-0.110421140478024","123","2","107"
"999","Livrar_perda_sens","Somatoria_Owestry","-0.19499362247231","123","2","107"
"1000","Livrar_perda_sens","Ord_RMDQ","-0.207596219044931","82","1","52"
"1001","Livrar_perda_sens","SF12_M1_1_v1","0.257029728336472","123","2","107"
"1002","Livrar_perda_sens","SF12_M1_2_v1","-0.0237192888322624","123","2","107"
"1003","Livrar_perda_sens","SF12_M1_3_v1","-0.0569022550684682","123","2","107"
"1004","Livrar_perda_sens","SF12_M1_4_v1","-0.137622444903338","123","2","107"
"1005","Livrar_perda_sens","SF12_M1_5_v1","-0.0468634221926815","123","2","107"
"1006","Livrar_perda_sens","SF12_M1_6_v1","0.0349855983814932","123","2","107"
"1007","Livrar_perda_sens","SF12_M1_7_v1","0.0318399328443305","123","2","107"
"1008","Livrar_perda_sens","SF12_M1_8_v1","0.0740221704104706","123","2","107"
"1009","Livrar_perda_sens","SF12_M1_9_v1","-0.0648104132036914","123","2","107"
"1010","Livrar_perda_sens","SF12_M1_10_v1","-0.0448562142870814","123","2","107"
"1011","Livrar_perda_sens","SF12_M1_11_v1","-0.053106678858941","123","2","107"
"1012","Livrar_perda_sens","SF12_M1_12_v1","-0.0972190867881035","123","2","107"
"1013","D1","Se_SP_haquantosanos",NA,"24","0","1"
"1014","D1","QtCirColuna",NA,"51","0","95"
"1015","D1","Trabalho_Cansativo","0.417298589061011","131","1","7"
"1016","D1","Licenca_Tempo",NA,"6","0","0"
"1017","D1","Tempo_dor_costas","0.362036041272147","130","1","11"
"1018","D1","Tempo_dor_pernas","-0.376736483034116","130","1","10"
"1019","D1","Andar_velocidade","-0.441280272508065","128","1","6"
"1020","D1","Dor_costas_VAS","0.389315962322828","127","1","53"
"1021","D1","Dor_pernas_VAS","-0.291130991687322","126","1","75"
"1022","D1","IDADE","0.21780957698907","134","1","67"
"1023","D1","BPI_3_v1","0.355392112339167","131","1","104"
"1024","D1","BPI_4_v1","0.302014090078775","131","1","104"
"1025","D1","BPI_5_v1","0.218231808616213","131","1","104"
"1026","D1","BPI_6_v1","0.402852225529033","130","1","0"
"1027","D1","BPI_8_v1","-0.45824765974087","97","1","62"
"1028","D1","BPI_9a_v1","0.269840274557883","83","1","71"
"1029","D1","BPI_9b_v1","0.388735873878348","83","1","71"
"1030","D1","BPI_9c_v1","0.418349634018305","83","1","71"
"1031","D1","BPI_9d_v1","0.493181755005231","83","1","71"
"1032","D1","BPI_9e_v1","0.224538739723546","83","1","71"
"1033","D1","BPI_9f_v1","0.520974353980635","83","1","71"
"1034","D1","BPI_9g_v1","0.471428743606777","83","1","71"
"1035","D1","Oswestry1_v1","0.0270025791704312","128","1","103"
"1036","D1","Oswestry2_v1","0.114347258757468","128","1","103"
"1037","D1","Oswestry3_v1","-0.0671983860955058","128","1","103"
"1038","D1","Oswestry4_v1","0.0436143399403027","128","1","103"
"1039","D1","Oswestry5_v1","-0.0689770965387761","128","1","103"
"1040","D1","Oswestry6_v1","-0.056915928465779","128","1","103"
"1041","D1","Oswestry7_v1","0.102372061543873","128","1","103"
"1042","D1","Oswestry8_v1","0.117791147693624","128","1","103"
"1043","D1","Oswestry9_v1","0.103999453230118","128","1","103"
"1044","D1","Oswestry10_v1","0.0997216153815656","128","1","103"
"1045","D1","Somatoria_Owestry","0.04519531818457","128","1","103"
"1046","D1","Ord_RMDQ","-0.149992160417661","69","1","65"
"1047","D1","SF12_M1_1_v1","-0.00994224540696546","128","1","103"
"1048","D1","SF12_M1_2_v1","-0.106920518423816","128","1","103"
"1049","D1","SF12_M1_3_v1","-0.1370854339172","128","1","103"
"1050","D1","SF12_M1_4_v1","-0.0862024430526423","128","1","103"
"1051","D1","SF12_M1_5_v1","-0.124972141857191","128","1","103"
"1052","D1","SF12_M1_6_v1","0.0827247795579978","128","1","103"
"1053","D1","SF12_M1_7_v1","0.0800554199238168","128","1","103"
"1054","D1","SF12_M1_8_v1","0.286363095683339","128","1","103"
"1055","D1","SF12_M1_9_v1","-0.306273390060625","128","1","103"
"1056","D1","SF12_M1_10_v1","-0.270901674920413","128","1","103"
"1057","D1","SF12_M1_11_v1","-0.28455362693424","128","1","103"
"1058","D1","SF12_M1_12_v1","-0.33834104224146","128","1","103"
"1059","D15","Se_SP_haquantosanos","-0.537046968939369","23","1","1"
"1060","D15","QtCirColuna","0.473694192341604","48","3","95"
"1061","D15","Trabalho_Cansativo","-0.173126801493299","126","6","7"
"1062","D15","Licenca_Tempo",NA,"6","0","0"
"1063","D15","Tempo_dor_costas","-0.0299638640463421","124","7","11"
"1064","D15","Tempo_dor_pernas","0.186422215918871","124","7","10"
"1065","D15","Andar_velocidade","0.140878209444542","122","7","6"
"1066","D15","Dor_costas_VAS","0.0401966844205576","121","7","53"
"1067","D15","Dor_pernas_VAS","0.42491216997683","120","7","75"
"1068","D15","IDADE","-0.0612994948299843","128","7","67"
"1069","D15","BPI_3_v1","0.274392659578744","125","7","104"
"1070","D15","BPI_4_v1","0.186598816004886","125","7","104"
"1071","D15","BPI_5_v1","0.207622279959594","125","7","104"
"1072","D15","BPI_6_v1","-0.0138782883769865","124","7","0"
"1073","D15","BPI_8_v1","0.208795422422633","92","6","62"
"1074","D15","BPI_9a_v1","0.178845178927165","77","7","71"
"1075","D15","BPI_9b_v1","0.235950409508733","77","7","71"
"1076","D15","BPI_9c_v1","0.0908729648514174","77","7","71"
"1077","D15","BPI_9d_v1","0.00525168006545469","77","7","71"
"1078","D15","BPI_9e_v1","0.248622223915436","77","7","71"
"1079","D15","BPI_9f_v1","0.119120347272292","77","7","71"
"1080","D15","BPI_9g_v1","-0.129106595188529","77","7","71"
"1081","D15","Oswestry1_v1","0.281986022510438","122","7","103"
"1082","D15","Oswestry2_v1","0.155054410145873","122","7","103"
"1083","D15","Oswestry3_v1","-0.0911207337369843","122","7","103"
"1084","D15","Oswestry4_v1","0.111039990772599","122","7","103"
"1085","D15","Oswestry5_v1","-0.0151838730104862","122","7","103"
"1086","D15","Oswestry6_v1","0.0725354921995723","122","7","103"
"1087","D15","Oswestry7_v1","0.214056747264626","122","7","103"
"1088","D15","Oswestry8_v1","0.02592927099119","122","7","103"
"1089","D15","Oswestry9_v1","0.0110803651066598","122","7","103"
"1090","D15","Oswestry10_v1","0.00406683002083673","122","7","103"
"1091","D15","Somatoria_Owestry","0.0827287561197694","122","7","103"
"1092","D15","Ord_RMDQ","0.0347496818131241","67","3","65"
"1093","D15","SF12_M1_1_v1","0.234965789660845","122","7","103"
"1094","D15","SF12_M1_2_v1","-0.243940964784345","122","7","103"
"1095","D15","SF12_M1_3_v1","-0.286641312474692","122","7","103"
"1096","D15","SF12_M1_4_v1","-0.214804638069205","122","7","103"
"1097","D15","SF12_M1_5_v1","-0.220657399258848","122","7","103"
"1098","D15","SF12_M1_6_v1","-0.0428666682926658","122","7","103"
"1099","D15","SF12_M1_7_v1","-0.0966257175260639","122","7","103"
"1100","D15","SF12_M1_8_v1","0.0688452770012012","122","7","103"
"1101","D15","SF12_M1_9_v1","-0.282201343546747","122","7","103"
"1102","D15","SF12_M1_10_v1","-0.49506947606827","122","7","103"
"1103","D15","SF12_M1_11_v1","-0.131898914776461","122","7","103"
"1104","D15","SF12_M1_12_v1","-0.120595980046629","122","7","103"
"1105","D16","Se_SP_haquantosanos","0.405815068371986","20","4","1"
"1106","D16","QtCirColuna","0.405479914445128","42","9","95"
"1107","D16","Trabalho_Cansativo","-0.158103786916411","112","20","7"
"1108","D16","Licenca_Tempo","-0.395458746108952","5","1","0"
"1109","D16","Tempo_dor_costas","0.296832609598097","111","20","11"
"1110","D16","Tempo_dor_pernas","0.310234939614788","111","20","10"
"1111","D16","Andar_velocidade","-0.246223748688212","110","19","6"
"1112","D16","Dor_costas_VAS","0.359307016318413","108","20","53"
"1113","D16","Dor_pernas_VAS","0.580728281115322","107","20","75"
"1114","D16","IDADE","0.198751234021393","115","20","67"
"1115","D16","BPI_3_v1","0.407906976204419","112","20","104"
"1116","D16","BPI_4_v1","0.404718235866542","112","20","104"
"1117","D16","BPI_5_v1","0.519744114925973","112","20","104"
"1118","D16","BPI_6_v1","0.386874384110593","111","20","0"
"1119","D16","BPI_8_v1","-0.0843075929081329","79","19","62"
"1120","D16","BPI_9a_v1","-0.0124733742041153","65","19","71"
"1121","D16","BPI_9b_v1","0.0286324434722033","65","19","71"
"1122","D16","BPI_9c_v1","0.0082043713583705","65","19","71"
"1123","D16","BPI_9d_v1","0.0240894972991377","65","19","71"
"1124","D16","BPI_9e_v1","0.0863006922358892","65","19","71"
"1125","D16","BPI_9f_v1","0.0203235573569593","65","19","71"
"1126","D16","BPI_9g_v1","0.0888990877422479","65","19","71"
"1127","D16","Oswestry1_v1","0.303271837044182","109","20","103"
"1128","D16","Oswestry2_v1","0.306096135936008","109","20","103"
"1129","D16","Oswestry3_v1","0.129033097800688","109","20","103"
"1130","D16","Oswestry4_v1","0.293743131149952","109","20","103"
"1131","D16","Oswestry5_v1","0.129864085110283","109","20","103"
"1132","D16","Oswestry6_v1","-0.0326938371505517","109","20","103"
"1133","D16","Oswestry7_v1","0.217909866249695","109","20","103"
"1134","D16","Oswestry8_v1","0.272538636843689","109","20","103"
"1135","D16","Oswestry9_v1","0.216079028793163","109","20","103"
"1136","D16","Oswestry10_v1","0.23898977855576","109","20","103"
"1137","D16","Somatoria_Owestry","0.229410079642058","109","20","103"
"1138","D16","Ord_RMDQ","0.072468039710237","53","17","65"
"1139","D16","SF12_M1_1_v1","0.383787759495584","109","20","103"
"1140","D16","SF12_M1_2_v1","-0.28270013996445","109","20","103"
"1141","D16","SF12_M1_3_v1","-0.291800986706479","109","20","103"
"1142","D16","SF12_M1_4_v1","-0.380322896656178","109","20","103"
"1143","D16","SF12_M1_5_v1","-0.318169788615164","109","20","103"
"1144","D16","SF12_M1_6_v1","-0.353189184586677","109","20","103"
"1145","D16","SF12_M1_7_v1","-0.377917796552683","109","20","103"
"1146","D16","SF12_M1_8_v1","0.187788080843531","109","20","103"
"1147","D16","SF12_M1_9_v1","-0.302104030427022","109","20","103"
"1148","D16","SF12_M1_10_v1","-0.248748551663042","109","20","103"
"1149","D16","SF12_M1_11_v1","-0.186601487078965","109","20","103"
"1150","D16","SF12_M1_12_v1","-0.199283042691135","109","20","103"
"1151","D17","Se_SP_haquantosanos","-0.474878419818047","22","2","1"
"1152","D17","QtCirColuna","-0.208902754067818","49","2","95"
"1153","D17","Trabalho_Cansativo","0.170855046327918","127","5","7"
"1154","D17","Licenca_Tempo",NA,"6","0","0"
"1155","D17","Tempo_dor_costas","-0.036911652895061","126","5","11"
"1156","D17","Tempo_dor_pernas","-0.209108047693401","126","5","10"
"1157","D17","Andar_velocidade","0.0857306684014092","124","5","6"
"1158","D17","Dor_costas_VAS","0.254572102667649","123","5","53"
"1159","D17","Dor_pernas_VAS","-0.0200678475196271","122","5","75"
"1160","D17","IDADE","0.113981940637003","130","5","67"
"1161","D17","BPI_3_v1","0.278063028944585","127","5","104"
"1162","D17","BPI_4_v1","0.178905435747076","127","5","104"
"1163","D17","BPI_5_v1","0.0466018395700802","127","5","104"
"1164","D17","BPI_6_v1","-0.0129944241010426","126","5","0"
"1165","D17","BPI_8_v1","-0.0531437396919368","93","5","62"
"1166","D17","BPI_9a_v1","0.295007524467633","79","5","71"
"1167","D17","BPI_9b_v1","0.334675073488616","79","5","71"
"1168","D17","BPI_9c_v1","0.209146754067599","79","5","71"
"1169","D17","BPI_9d_v1","0.129224824934554","79","5","71"
"1170","D17","BPI_9e_v1","0.234267291711551","79","5","71"
"1171","D17","BPI_9f_v1","0.102298104783692","79","5","71"
"1172","D17","BPI_9g_v1","0.0443598216115275","79","5","71"
"1173","D17","Oswestry1_v1","-0.126491913298676","124","5","103"
"1174","D17","Oswestry2_v1","-0.0468873687040635","124","5","103"
"1175","D17","Oswestry3_v1","-0.163872942605347","124","5","103"
"1176","D17","Oswestry4_v1","-0.0806595140517701","124","5","103"
"1177","D17","Oswestry5_v1","-0.0875445419609674","124","5","103"
"1178","D17","Oswestry6_v1","-0.0722367153424434","124","5","103"
"1179","D17","Oswestry7_v1","0.031335782896576","124","5","103"
"1180","D17","Oswestry8_v1","-0.113482947925684","124","5","103"
"1181","D17","Oswestry9_v1","-0.0382783508828909","124","5","103"
"1182","D17","Oswestry10_v1","-0.131227874736348","124","5","103"
"1183","D17","Somatoria_Owestry","-0.0925038801962684","124","5","103"
"1184","D17","Ord_RMDQ","-0.19386086703857","68","2","65"
"1185","D17","SF12_M1_1_v1","-0.0940080223870593","124","5","103"
"1186","D17","SF12_M1_2_v1","-0.00603118573255054","124","5","103"
"1187","D17","SF12_M1_3_v1","0.0900635843517969","124","5","103"
"1188","D17","SF12_M1_4_v1","-0.109406654841112","124","5","103"
"1189","D17","SF12_M1_5_v1","-0.0915272063552828","124","5","103"
"1190","D17","SF12_M1_6_v1","0.0372724668188995","124","5","103"
"1191","D17","SF12_M1_7_v1","0.034389370752996","124","5","103"
"1192","D17","SF12_M1_8_v1","-0.222611351792955","124","5","103"
"1193","D17","SF12_M1_9_v1","0.134529851429133","124","5","103"
"1194","D17","SF12_M1_10_v1","-0.0927675363833682","124","5","103"
"1195","D17","SF12_M1_11_v1","0.138011106254026","124","5","103"
"1196","D17","SF12_M1_12_v1","0.10237292191951","124","5","103"
"1197","D18","Se_SP_haquantosanos","-0.537018436341877","20","4","1"
"1198","D18","QtCirColuna","-0.188837826019522","44","7","95"
"1199","D18","Trabalho_Cansativo","0.0332906482575408","116","16","7"
"1200","D18","Licenca_Tempo","-0.332185346731519","5","1","0"
"1201","D18","Tempo_dor_costas","0.0176358900635806","115","16","11"
"1202","D18","Tempo_dor_pernas","-0.340026448066637","115","16","10"
"1203","D18","Andar_velocidade","0.0264424993817201","113","16","6"
"1204","D18","Dor_costas_VAS","0.244791549596838","112","16","53"
"1205","D18","Dor_pernas_VAS","-0.147569827982433","111","16","75"
"1206","D18","IDADE","-0.0358643586039936","119","16","67"
"1207","D18","BPI_3_v1","0.257316068971241","116","16","104"
"1208","D18","BPI_4_v1","0.0960413035796155","116","16","104"
"1209","D18","BPI_5_v1","0.103362025833829","116","16","104"
"1210","D18","BPI_6_v1","0.154572691859531","115","16","0"
"1211","D18","BPI_8_v1","-0.112965195353421","83","15","62"
"1212","D18","BPI_9a_v1","0.164036102512314","70","14","71"
"1213","D18","BPI_9b_v1","0.206833156943703","70","14","71"
"1214","D18","BPI_9c_v1","0.0178435861238885","70","14","71"
"1215","D18","BPI_9d_v1","0.251356620623807","70","14","71"
"1216","D18","BPI_9e_v1","0.0922448873008486","70","14","71"
"1217","D18","BPI_9f_v1","0.0938225137651682","70","14","71"
"1218","D18","BPI_9g_v1","0.018107889515052","70","14","71"
"1219","D18","Oswestry1_v1","0.0120147355804005","113","16","103"
"1220","D18","Oswestry2_v1","-0.00641186311131795","113","16","103"
"1221","D18","Oswestry3_v1","-0.0797251400628097","113","16","103"
"1222","D18","Oswestry4_v1","-0.0668301268400562","113","16","103"
"1223","D18","Oswestry5_v1","-0.0306912006733288","113","16","103"
"1224","D18","Oswestry6_v1","-0.0143496679630018","113","16","103"
"1225","D18","Oswestry7_v1","0.0896752015880893","113","16","103"
"1226","D18","Oswestry8_v1","-0.091440294690042","113","16","103"
"1227","D18","Oswestry9_v1","-0.00135376993684513","113","16","103"
"1228","D18","Oswestry10_v1","-0.010111398551225","113","16","103"
"1229","D18","Somatoria_Owestry","-0.0246048207277976","113","16","103"
"1230","D18","Ord_RMDQ","0.23954233769649","61","9","65"
"1231","D18","SF12_M1_1_v1","-0.0833458836754328","113","16","103"
"1232","D18","SF12_M1_2_v1","-0.178149593187609","113","16","103"
"1233","D18","SF12_M1_3_v1","-0.0117563964191088","113","16","103"
"1234","D18","SF12_M1_4_v1","-0.143629402363482","113","16","103"
"1235","D18","SF12_M1_5_v1","-0.098139763313509","113","16","103"
"1236","D18","SF12_M1_6_v1","-0.0844239155472937","113","16","103"
"1237","D18","SF12_M1_7_v1","-0.114790042069154","113","16","103"
"1238","D18","SF12_M1_8_v1","0.16800885871846","113","16","103"
"1239","D18","SF12_M1_9_v1","-0.045206702145366","113","16","103"
"1240","D18","SF12_M1_10_v1","-0.142384725853461","113","16","103"
"1241","D18","SF12_M1_11_v1","-0.166947245738277","113","16","103"
"1242","D18","SF12_M1_12_v1","-0.200127520634052","113","16","103"
"1243","D19","Se_SP_haquantosanos",NA,"24","0","1"
"1244","D19","QtCirColuna","0.123572398002158","48","3","95"
"1245","D19","Trabalho_Cansativo","0.018616773983738","125","7","7"
"1246","D19","Licenca_Tempo","-0.332185346731519","5","1","0"
"1247","D19","Tempo_dor_costas","0.0646208634252439","124","7","11"
"1248","D19","Tempo_dor_pernas","-0.0594299010479622","124","7","10"
"1249","D19","Andar_velocidade","0.017669470337112","122","7","6"
"1250","D19","Dor_costas_VAS","0.284236634104259","121","7","53"
"1251","D19","Dor_pernas_VAS","-0.0328935189907832","120","7","75"
"1252","D19","IDADE","-0.00916332654675023","128","7","67"
"1253","D19","BPI_3_v1","0.14295729542594","125","7","104"
"1254","D19","BPI_4_v1","0.253229231819075","125","7","104"
"1255","D19","BPI_5_v1","0.141847541668395","125","7","104"
"1256","D19","BPI_6_v1","0.185908060786225","124","7","0"
"1257","D19","BPI_8_v1","-0.149930171338025","91","7","62"
"1258","D19","BPI_9a_v1","0.043299359108682","77","7","71"
"1259","D19","BPI_9b_v1","-0.123593071647431","77","7","71"
"1260","D19","BPI_9c_v1","0.0254444301583969","77","7","71"
"1261","D19","BPI_9d_v1","0.110285281374549","77","7","71"
"1262","D19","BPI_9e_v1","0.0173457365522398","77","7","71"
"1263","D19","BPI_9f_v1","0.20446029755692","77","7","71"
"1264","D19","BPI_9g_v1","-0.0848414768381763","77","7","71"
"1265","D19","Oswestry1_v1","-0.024727273474777","122","7","103"
"1266","D19","Oswestry2_v1","0.00851947308493806","122","7","103"
"1267","D19","Oswestry3_v1","-0.031148414083561","122","7","103"
"1268","D19","Oswestry4_v1","0.00724173852864776","122","7","103"
"1269","D19","Oswestry5_v1","-0.0935326577445947","122","7","103"
"1270","D19","Oswestry6_v1","-0.00232113575038631","122","7","103"
"1271","D19","Oswestry7_v1","0.138816092231556","122","7","103"
"1272","D19","Oswestry8_v1","-0.107865767323351","122","7","103"
"1273","D19","Oswestry9_v1","0.0110803651066598","122","7","103"
"1274","D19","Oswestry10_v1","0.00406683002083673","122","7","103"
"1275","D19","Somatoria_Owestry","-0.0101956404059193","122","7","103"
"1276","D19","Ord_RMDQ","0.0603764447118846","65","5","65"
"1277","D19","SF12_M1_1_v1","-0.0755935020015425","122","7","103"
"1278","D19","SF12_M1_2_v1","-0.144983780956734","122","7","103"
"1279","D19","SF12_M1_3_v1","0.116374810786728","122","7","103"
"1280","D19","SF12_M1_4_v1","-0.0679329155731232","122","7","103"
"1281","D19","SF12_M1_5_v1","-0.0158746330402049","122","7","103"
"1282","D19","SF12_M1_6_v1","-0.0428666682926658","122","7","103"
"1283","D19","SF12_M1_7_v1","-0.045330583530746","122","7","103"
"1284","D19","SF12_M1_8_v1","0.196630035751632","122","7","103"
"1285","D19","SF12_M1_9_v1","0.0505589244379913","122","7","103"
"1286","D19","SF12_M1_10_v1","0.0797061856469915","122","7","103"
"1287","D19","SF12_M1_11_v1","-0.131898914776461","122","7","103"
"1288","D19","SF12_M1_12_v1","-0.0529573651509112","122","7","103"
"1289","D2","Se_SP_haquantosanos","-0.474959491918468","21","3","1"
"1290","D2","QtCirColuna","-0.241910258098627","47","4","95"
"1291","D2","Trabalho_Cansativo","0.0484120703303246","124","8","7"
"1292","D2","Licenca_Tempo",NA,"6","0","0"
"1293","D2","Tempo_dor_costas","0.078648249575578","123","8","11"
"1294","D2","Tempo_dor_pernas","0.0284398138689413","123","8","10"
"1295","D2","Andar_velocidade","0.105345127233643","121","8","6"
"1296","D2","Dor_costas_VAS","0.26896214155984","120","8","53"
"1297","D2","Dor_pernas_VAS","0.0913000739272782","119","8","75"
"1298","D2","IDADE","0.114881719594559","127","8","67"
"1299","D2","BPI_3_v1","0.342645286036622","124","8","104"
"1300","D2","BPI_4_v1","0.220524630641464","124","8","104"
"1301","D2","BPI_5_v1","0.244605170473064","124","8","104"
"1302","D2","BPI_6_v1","0.0576630719429616","123","8","0"
"1303","D2","BPI_8_v1","0.112946784055704","90","8","62"
"1304","D2","BPI_9a_v1","0.374990269770619","76","8","71"
"1305","D2","BPI_9b_v1","0.183112348031415","76","8","71"
"1306","D2","BPI_9c_v1","0.277390987388335","76","8","71"
"1307","D2","BPI_9d_v1","0.285294367120696","76","8","71"
"1308","D2","BPI_9e_v1","0.0568369453804899","76","8","71"
"1309","D2","BPI_9f_v1","0.280554103070603","76","8","71"
"1310","D2","BPI_9g_v1","0.0896982311224726","76","8","71"
"1311","D2","Oswestry1_v1","0.092909298864015","121","8","103"
"1312","D2","Oswestry2_v1","0.159552138935178","121","8","103"
"1313","D2","Oswestry3_v1","-0.0397659445505031","121","8","103"
"1314","D2","Oswestry4_v1","0.107585401451744","121","8","103"
"1315","D2","Oswestry5_v1","0.0448417927473958","121","8","103"
"1316","D2","Oswestry6_v1","-0.012016969139036","121","8","103"
"1317","D2","Oswestry7_v1","0.142842789272042","121","8","103"
"1318","D2","Oswestry8_v1","0.104124211541999","121","8","103"
"1319","D2","Oswestry9_v1","0.0866146426390965","121","8","103"
"1320","D2","Oswestry10_v1","-0.156079898259276","121","8","103"
"1321","D2","Somatoria_Owestry","0.0566264203869433","121","8","103"
"1322","D2","Ord_RMDQ","0.490560416458251","66","4","65"
"1323","D2","SF12_M1_1_v1","0.265749127819292","121","8","103"
"1324","D2","SF12_M1_2_v1","-0.505586255097449","121","8","103"
"1325","D2","SF12_M1_3_v1","-0.19127939258026","121","8","103"
"1326","D2","SF12_M1_4_v1","-0.296601613269459","121","8","103"
"1327","D2","SF12_M1_5_v1","-0.35875996819967","121","8","103"
"1328","D2","SF12_M1_6_v1","-0.442956297018706","121","8","103"
"1329","D2","SF12_M1_7_v1","-0.442518559074554","121","8","103"
"1330","D2","SF12_M1_8_v1","0.226988416012011","121","8","103"
"1331","D2","SF12_M1_9_v1","-0.307507916439705","121","8","103"
"1332","D2","SF12_M1_10_v1","-0.147989463089166","121","8","103"
"1333","D2","SF12_M1_11_v1","-0.282718135147437","121","8","103"
"1334","D2","SF12_M1_12_v1","-0.228495113759934","121","8","103"
"1335","D20","Se_SP_haquantosanos","-0.357318102840138","23","1","1"
"1336","D20","QtCirColuna","0.178683713368304","47","4","95"
"1337","D20","Trabalho_Cansativo","0.00744801082004995","124","8","7"
"1338","D20","Licenca_Tempo","0.413049552800067","4","2","0"
"1339","D20","Tempo_dor_costas","0.0360741971193767","123","8","11"
"1340","D20","Tempo_dor_pernas","-0.30354573614573","123","8","10"
"1341","D20","Andar_velocidade","-0.061057175784397","121","8","6"
"1342","D20","Dor_costas_VAS","0.323899089623127","120","8","53"
"1343","D20","Dor_pernas_VAS","-0.183546963436024","119","8","75"
"1344","D20","IDADE","-0.098388799454746","127","8","67"
"1345","D20","BPI_3_v1","0.17362743193784","124","8","104"
"1346","D20","BPI_4_v1","0.120561542575965","124","8","104"
"1347","D20","BPI_5_v1","0.106454083971162","124","8","104"
"1348","D20","BPI_6_v1","0.345429259544027","123","8","0"
"1349","D20","BPI_8_v1","-0.151645682178376","90","8","62"
"1350","D20","BPI_9a_v1","0.0272720196196814","76","8","71"
"1351","D20","BPI_9b_v1","0.101729082239675","76","8","71"
"1352","D20","BPI_9c_v1","-0.176777985183074","76","8","71"
"1353","D20","BPI_9d_v1","0.0950981223735653","76","8","71"
"1354","D20","BPI_9e_v1","-0.110682472583059","76","8","71"
"1355","D20","BPI_9f_v1","-0.0285153350661925","76","8","71"
"1356","D20","BPI_9g_v1","0.0295813315403899","76","8","71"
"1357","D20","Oswestry1_v1","0.14814109404124","121","8","103"
"1358","D20","Oswestry2_v1","-0.0383538795517254","121","8","103"
"1359","D20","Oswestry3_v1","-0.0397659445505031","121","8","103"
"1360","D20","Oswestry4_v1","-0.0793306495553263","121","8","103"
"1361","D20","Oswestry5_v1","-0.0257020031600927","121","8","103"
"1362","D20","Oswestry6_v1","-0.0794164917014552","121","8","103"
"1363","D20","Oswestry7_v1","0.075097495830522","121","8","103"
"1364","D20","Oswestry8_v1","-0.0765756533313353","121","8","103"
"1365","D20","Oswestry9_v1","-0.0303831468943428","121","8","103"
"1366","D20","Oswestry10_v1","0.0210547663340959","121","8","103"
"1367","D20","Somatoria_Owestry","-0.0141690778765567","121","8","103"
"1368","D20","Ord_RMDQ","-0.0728038964036812","64","6","65"
"1369","D20","SF12_M1_1_v1","0.0420516564412257","121","8","103"
"1370","D20","SF12_M1_2_v1","-0.238288603836913","121","8","103"
"1371","D20","SF12_M1_3_v1","-0.100562327716828","121","8","103"
"1372","D20","SF12_M1_4_v1","-0.0762006448837435","121","8","103"
"1373","D20","SF12_M1_5_v1","0.0100052580772816","121","8","103"
"1374","D20","SF12_M1_6_v1","0.0223642430090878","121","8","103"
"1375","D20","SF12_M1_7_v1","-0.0268518543127764","121","8","103"
"1376","D20","SF12_M1_8_v1","0.399570964139022","121","8","103"
"1377","D20","SF12_M1_9_v1","-0.18766344145263","121","8","103"
"1378","D20","SF12_M1_10_v1","-0.0904875331539178","121","8","103"
"1379","D20","SF12_M1_11_v1","-0.339882146799505","121","8","103"
"1380","D20","SF12_M1_12_v1","-0.228495113759934","121","8","103"
"1381","D21","Se_SP_haquantosanos","-0.357318102840138","23","1","1"
"1382","D21","QtCirColuna","-0.226549396337289","48","3","95"
"1383","D21","Trabalho_Cansativo","0.382678131887948","125","7","7"
"1384","D21","Licenca_Tempo","-0.332185346731519","5","1","0"
"1385","D21","Tempo_dor_costas","0.253790318368416","124","7","11"
"1386","D21","Tempo_dor_pernas","0.0225208046076488","124","7","10"
"1387","D21","Andar_velocidade","0.140878209444542","122","7","6"
"1388","D21","Dor_costas_VAS","0.324909959051543","121","7","53"
"1389","D21","Dor_pernas_VAS","-0.166420178273004","120","7","75"
"1390","D21","IDADE","-0.0612994948299843","128","7","67"
"1391","D21","BPI_3_v1","0.180510256612455","125","7","104"
"1392","D21","BPI_4_v1","0.0755481229812389","125","7","104"
"1393","D21","BPI_5_v1","0.119922628904662","125","7","104"
"1394","D21","BPI_6_v1","0.345737140116794","124","7","0"
"1395","D21","BPI_8_v1","0.0209204890239105","91","7","62"
"1396","D21","BPI_9a_v1","0.0207083891389349","77","7","71"
"1397","D21","BPI_9b_v1","0.0786501365029109","77","7","71"
"1398","D21","BPI_9c_v1","-0.214460197049345","77","7","71"
"1399","D21","BPI_9d_v1","0.0262584003272735","77","7","71"
"1400","D21","BPI_9e_v1","-0.121420155865678","77","7","71"
"1401","D21","BPI_9f_v1","-0.158234491152746","77","7","71"
"1402","D21","BPI_9g_v1","0.0479538782128822","77","7","71"
"1403","D21","Oswestry1_v1","-0.024727273474777","122","7","103"
"1404","D21","Oswestry2_v1","-0.138015463975997","122","7","103"
"1405","D21","Oswestry3_v1","-0.031148414083561","122","7","103"
"1406","D21","Oswestry4_v1","-0.148455639837279","122","7","103"
