,Binaria,Ordinal,rpb,Bin_0,Bin_1,Missing
874,X6,SF12_M1_12_v1,0.163324389,182,12,38
875,Livrar_costas,Há.quanto.tempo.em.São.Paulo.se.de.outro.local,-0.633346513,3,17,5
876,Livrar_costas,Quantidade.de.cirurgias.na.coluna,-0.220824479,7,64,75
877,Livrar_costas,Intensidade.do.trabalho.cansativo,-0.15314818,13,92,34
878,Livrar_costas,Tempo.de.licença.médica,NA,0,6,0
879,Livrar_costas,Tempo.com.a.dor.nas.costas,-0.028036512,14,92,36
880,Livrar_costas,Tempo.com.a.dor.que.irradia.para.as.pernas,-0.365861037,14,92,35
881,Livrar_costas,Quantos.metros.consegue.andar.em.velocidade.normal,0.174751782,14,88,33
882,Livrar_costas,Intensidade.da.dor.nas.costas,0.247291365,16,102,63
883,Livrar_costas,Intensidade.da.dor.nas.pernas,-0.602025888,15,110,77
884,Livrar_costas,IDADE,-0.191749737,15,95,92
885,Livrar_costas,BPI_3_v1,-0.160228782,16,112,108
886,Livrar_costas,BPI_4_v1,-0.160500767,16,112,108
887,Livrar_costas,BPI_5_v1,-0.146575209,16,112,108
888,Livrar_costas,BPI_6_v1,0.195479121,14,86,31
889,Livrar_costas,BPI_8_v1,0.028083745,11,98,51
890,Livrar_costas,BPI_9a_v1,0.03956112,16,109,107
891,Livrar_costas,BPI_9b_v1,-0.004520023,16,109,107
892,Livrar_costas,BPI_9c_v1,0.027198823,16,109,107
893,Livrar_costas,BPI_9d_v1,0.085143953,16,109,107
894,Livrar_costas,BPI_9e_v1,-0.049047024,16,109,107
895,Livrar_costas,BPI_9f_v1,-0.112216833,16,109,107
896,Livrar_costas,BPI_9g_v1,0.004743606,16,109,107
897,Livrar_costas,Oswestry1_v1,-0.015352138,16,109,107
898,Livrar_costas,Oswestry2_v1,0.074334197,16,109,107
899,Livrar_costas,Oswestry3_v1,0.085726475,16,109,107
900,Livrar_costas,Oswestry4_v1,0.013521871,16,109,107
901,Livrar_costas,Oswestry5_v1,0.104477524,16,109,107
902,Livrar_costas,Oswestry6_v1,0.142966526,16,109,107
903,Livrar_costas,Oswestry7_v1,-0.120972656,16,109,107
904,Livrar_costas,Oswestry8_v1,-0.045945562,16,109,107
905,Livrar_costas,Oswestry9_v1,-0.023581625,16,109,107
906,Livrar_costas,Oswestry10_v1,-0.071037358,16,109,107
907,Livrar_costas,Somatoria_Owestry,0.014917839,16,109,107
908,Livrar_costas,Ord_RMDQ,0.080800035,16,109,107
909,Livrar_costas,SF12_M1_1_v1,-0.21669805,16,109,107
910,Livrar_costas,SF12_M1_2_v1,0.149706665,16,109,107
911,Livrar_costas,SF12_M1_3_v1,0.200431528,16,109,107
912,Livrar_costas,SF12_M1_4_v1,0.18292512,16,109,107
913,Livrar_costas,SF12_M1_5_v1,0.101188982,16,109,107
914,Livrar_costas,SF12_M1_6_v1,0.090679557,16,109,107
915,Livrar_costas,SF12_M1_7_v1,0.120441226,16,109,107
916,Livrar_costas,SF12_M1_8_v1,-0.07560721,16,109,107
917,Livrar_costas,SF12_M1_9_v1,0.061373728,16,109,107
918,Livrar_costas,SF12_M1_10_v1,0.179572092,16,109,107
919,Livrar_costas,SF12_M1_11_v1,0.081257725,16,109,107
920,Livrar_costas,SF12_M1_12_v1,0.110650622,16,109,107
921,Livrar_perna,Há.quanto.tempo.em.São.Paulo.se.de.outro.local,0.633346513,17,3,5
922,Livrar_perna,Quantidade.de.cirurgias.na.coluna,0.419397452,66,5,75
923,Livrar_perna,Intensidade.do.trabalho.cansativo,0.15314818,92,13,34
924,Livrar_perna,Tempo.de.licença.médica,NA,6,0,0
925,Livrar_perna,Tempo.com.a.dor.nas.costas,0.028036512,92,14,36
926,Livrar_perna,Tempo.com.a.dor.que.irradia.para.as.pernas,0.365861037,92,14,35
927,Livrar_perna,Quantos.metros.consegue.andar.em.velocidade.normal,-0.174751782,88,14,33
928,Livrar_perna,Intensidade.da.dor.nas.costas,-0.23234649,104,14,63
929,Livrar_perna,Intensidade.da.dor.nas.pernas,0.667877533,111,14,77
930,Livrar_perna,IDADE,0.213632023,96,14,92
931,Livrar_perna,BPI_3_v1,0.127380338,114,14,108
932,Livrar_perna,BPI_4_v1,0.130625922,114,14,108
933,Livrar_perna,BPI_5_v1,0.095447392,114,14,108
934,Livrar_perna,BPI_6_v1,-0.195479121,86,14,31
935,Livrar_perna,BPI_8_v1,-0.017543421,99,10,51
936,Livrar_perna,BPI_9a_v1,-0.002879786,111,14,107
937,Livrar_perna,BPI_9b_v1,0.031151986,111,14,107
938,Livrar_perna,BPI_9c_v1,-0.017658731,111,14,107
939,Livrar_perna,BPI_9d_v1,-0.060200983,111,14,107
940,Livrar_perna,BPI_9e_v1,0.061925258,111,14,107
941,Livrar_perna,BPI_9f_v1,0.109246843,111,14,107
942,Livrar_perna,BPI_9g_v1,-0.016194164,111,14,107
943,Livrar_perna,Oswestry1_v1,0.060200476,111,14,107
944,Livrar_perna,Oswestry2_v1,-0.050543405,111,14,107
945,Livrar_perna,Oswestry3_v1,-0.039383437,111,14,107
946,Livrar_perna,Oswestry4_v1,0.016017497,111,14,107
947,Livrar_perna,Oswestry5_v1,-0.050465829,111,14,107
948,Livrar_perna,Oswestry6_v1,-0.10142743,111,14,107
949,Livrar_perna,Oswestry7_v1,0.165359558,111,14,107
950,Livrar_perna,Oswestry8_v1,0.072681202,111,14,107
951,Livrar_perna,Oswestry9_v1,0.05091558,111,14,107
952,Livrar_perna,Oswestry10_v1,0.101254663,111,14,107
953,Livrar_perna,Somatoria_Owestry,0.024585889,111,14,107
954,Livrar_perna,Ord_RMDQ,-0.049756658,111,14,107
955,Livrar_perna,SF12_M1_1_v1,0.184078495,111,14,107
956,Livrar_perna,SF12_M1_2_v1,-0.159501912,111,14,107
957,Livrar_perna,SF12_M1_3_v1,-0.208261394,111,14,107
958,Livrar_perna,SF12_M1_4_v1,-0.172063922,111,14,107
959,Livrar_perna,SF12_M1_5_v1,-0.101330786,111,14,107
960,Livrar_perna,SF12_M1_6_v1,-0.106983798,111,14,107
961,Livrar_perna,SF12_M1_7_v1,-0.139022627,111,14,107
962,Livrar_perna,SF12_M1_8_v1,0.06751626,111,14,107
963,Livrar_perna,SF12_M1_9_v1,-0.053813371,111,14,107
964,Livrar_perna,SF12_M1_10_v1,-0.187874012,111,14,107
965,Livrar_perna,SF12_M1_11_v1,-0.078119856,111,14,107
966,Livrar_perna,SF12_M1_12_v1,-0.101144646,111,14,107
967,Livrar_perda_sens,Há.quanto.tempo.em.São.Paulo.se.de.outro.local,NA,20,0,5
968,Livrar_perda_sens,Quantidade.de.cirurgias.na.coluna,-0.282135414,69,2,75
969,Livrar_perda_sens,Intensidade.do.trabalho.cansativo,NA,105,0,34
970,Livrar_perda_sens,Tempo.de.licença.médica,NA,6,0,0
971,Livrar_perda_sens,Tempo.com.a.dor.nas.costas,NA,106,0,36
972,Livrar_perda_sens,Tempo.com.a.dor.que.irradia.para.as.pernas,NA,106,0,35
973,Livrar_perda_sens,Quantos.metros.consegue.andar.em.velocidade.normal,NA,102,0,33
974,Livrar_perda_sens,Intensidade.da.dor.nas.costas,-0.184193635,116,2,63
975,Livrar_perda_sens,Intensidade.da.dor.nas.pernas,-0.309606884,124,1,77
976,Livrar_perda_sens,IDADE,-0.106549757,109,1,92
977,Livrar_perda_sens,BPI_3_v1,0.232764511,126,2,108
978,Livrar_perda_sens,BPI_4_v1,0.218695628,126,2,108
979,Livrar_perda_sens,BPI_5_v1,0.313571459,126,2,108
980,Livrar_perda_sens,BPI_6_v1,NA,100,0,31
981,Livrar_perda_sens,BPI_8_v1,-0.083819952,108,1,51
982,Livrar_perda_sens,BPI_9a_v1,-0.193140104,123,2,107
983,Livrar_perda_sens,BPI_9b_v1,-0.12460928,123,2,107
984,Livrar_perda_sens,BPI_9c_v1,-0.058176073,123,2,107
985,Livrar_perda_sens,BPI_9d_v1,-0.158695734,123,2,107
986,Livrar_perda_sens,BPI_9e_v1,-0.038241172,123,2,107
987,Livrar_perda_sens,BPI_9f_v1,0.066852275,123,2,107
988,Livrar_perda_sens,BPI_9g_v1,0.052260918,123,2,107
989,Livrar_perda_sens,Oswestry1_v1,-0.206206142,123,2,107
990,Livrar_perda_sens,Oswestry2_v1,-0.14813451,123,2,107
991,Livrar_perda_sens,Oswestry3_v1,-0.260805295,123,2,107
992,Livrar_perda_sens,Oswestry4_v1,-0.146920683,123,2,107
993,Livrar_perda_sens,Oswestry5_v1,-0.306107094,123,2,107
994,Livrar_perda_sens,Oswestry6_v1,-0.264836085,123,2,107
995,Livrar_perda_sens,Oswestry7_v1,-0.154390174,123,2,107
996,Livrar_perda_sens,Oswestry8_v1,-0.105641074,123,2,107
997,Livrar_perda_sens,Oswestry9_v1,-0.118994758,123,2,107
998,Livrar_perda_sens,Oswestry10_v1,-0.11042114,123,2,107
999,Livrar_perda_sens,Somatoria_Owestry,-0.194993622,123,2,107
1000,Livrar_perda_sens,Ord_RMDQ,-0.18568481,123,2,107
1001,Livrar_perda_sens,SF12_M1_1_v1,0.257029728,123,2,107
1002,Livrar_perda_sens,SF12_M1_2_v1,-0.023719289,123,2,107
1003,Livrar_perda_sens,SF12_M1_3_v1,-0.056902255,123,2,107
1004,Livrar_perda_sens,SF12_M1_4_v1,-0.137622445,123,2,107
1005,Livrar_perda_sens,SF12_M1_5_v1,-0.046863422,123,2,107
1006,Livrar_perda_sens,SF12_M1_6_v1,0.034985598,123,2,107
1007,Livrar_perda_sens,SF12_M1_7_v1,0.031839933,123,2,107
1008,Livrar_perda_sens,SF12_M1_8_v1,0.07402217,123,2,107
1009,Livrar_perda_sens,SF12_M1_9_v1,-0.064810413,123,2,107
1010,Livrar_perda_sens,SF12_M1_10_v1,-0.044856214,123,2,107
1011,Livrar_perda_sens,SF12_M1_11_v1,-0.053106679,123,2,107
1012,Livrar_perda_sens,SF12_M1_12_v1,-0.097219087,123,2,107
1013,D1,Há.quanto.tempo.em.São.Paulo.se.de.outro.local,NA,24,0,1
1014,D1,Quantidade.de.cirurgias.na.coluna,NA,51,0,95
1015,D1,Intensidade.do.trabalho.cansativo,0.417298589,131,1,7
1016,D1,Tempo.de.licença.médica,NA,6,0,0
1017,D1,Tempo.com.a.dor.nas.costas,0.362036041,130,1,11
1018,D1,Tempo.com.a.dor.que.irradia.para.as.pernas,-0.376736483,130,1,10
1019,D1,Quantos.metros.consegue.andar.em.velocidade.normal,-0.441280273,128,1,6
1020,D1,Intensidade.da.dor.nas.costas,0.389315962,127,1,53
1021,D1,Intensidade.da.dor.nas.pernas,-0.291130992,126,1,75
1022,D1,IDADE,0.217809577,134,1,67
1023,D1,BPI_3_v1,0.355392112,131,1,104
1024,D1,BPI_4_v1,0.30201409,131,1,104
1025,D1,BPI_5_v1,0.218231809,131,1,104
1026,D1,BPI_6_v1,0.402852226,130,1,0
1027,D1,BPI_8_v1,-0.45824766,97,1,62
1028,D1,BPI_9a_v1,0.4103748,127,1,104
1029,D1,BPI_9b_v1,0.512377844,127,1,104
1030,D1,BPI_9c_v1,0.544174585,127,1,104
1031,D1,BPI_9d_v1,0.612165027,127,1,104
1032,D1,BPI_9e_v1,0.371306504,127,1,104
1033,D1,BPI_9f_v1,0.639106325,127,1,104
1034,D1,BPI_9g_v1,0.596794068,127,1,104
1035,D1,Oswestry1_v1,0.027002579,128,1,103
1036,D1,Oswestry2_v1,0.114347259,128,1,103
1037,D1,Oswestry3_v1,-0.067198386,128,1,103
1038,D1,Oswestry4_v1,0.04361434,128,1,103
1039,D1,Oswestry5_v1,-0.068977097,128,1,103
1040,D1,Oswestry6_v1,-0.056915928,128,1,103
1041,D1,Oswestry7_v1,0.102372062,128,1,103
1042,D1,Oswestry8_v1,0.117791148,128,1,103
1043,D1,Oswestry9_v1,0.103999453,128,1,103
1044,D1,Oswestry10_v1,0.099721615,128,1,103
1045,D1,Somatoria_Owestry,0.045195318,128,1,103
1046,D1,Ord_RMDQ,-0.127858787,128,1,103
1047,D1,SF12_M1_1_v1,-0.009942245,128,1,103
1048,D1,SF12_M1_2_v1,-0.106920518,128,1,103
1049,D1,SF12_M1_3_v1,-0.137085434,128,1,103
1050,D1,SF12_M1_4_v1,-0.086202443,128,1,103
1051,D1,SF12_M1_5_v1,-0.124972142,128,1,103
1052,D1,SF12_M1_6_v1,0.08272478,128,1,103
1053,D1,SF12_M1_7_v1,0.08005542,128,1,103
1054,D1,SF12_M1_8_v1,0.286363096,128,1,103
1055,D1,SF12_M1_9_v1,-0.30627339,128,1,103
1056,D1,SF12_M1_10_v1,-0.270901675,128,1,103
1057,D1,SF12_M1_11_v1,-0.284553627,128,1,103
1058,D1,SF12_M1_12_v1,-0.338341042,128,1,103
1059,D15,Há.quanto.tempo.em.São.Paulo.se.de.outro.local,-0.537046969,23,1,1
1060,D15,Quantidade.de.cirurgias.na.coluna,0.473694192,48,3,95
1061,D15,Intensidade.do.trabalho.cansativo,-0.173126801,126,6,7
1062,D15,Tempo.de.licença.médica,NA,6,0,0
1063,D15,Tempo.com.a.dor.nas.costas,-0.029963864,124,7,11
1064,D15,Tempo.com.a.dor.que.irradia.para.as.pernas,0.186422216,124,7,10
1065,D15,Quantos.metros.consegue.andar.em.velocidade.normal,0.140878209,122,7,6
1066,D15,Intensidade.da.dor.nas.costas,0.040196684,121,7,53
1067,D15,Intensidade.da.dor.nas.pernas,0.42491217,120,7,75
1068,D15,IDADE,-0.061299495,128,7,67
1069,D15,BPI_3_v1,0.27439266,125,7,104
1070,D15,BPI_4_v1,0.186598816,125,7,104
1071,D15,BPI_5_v1,0.20762228,125,7,104
1072,D15,BPI_6_v1,-0.013878288,124,7,0
1073,D15,BPI_8_v1,0.208795422,92,6,62
1074,D15,BPI_9a_v1,0.391731452,121,7,104
1075,D15,BPI_9b_v1,0.437310728,121,7,104
1076,D15,BPI_9c_v1,0.308279483,121,7,104
1077,D15,BPI_9d_v1,0.233232098,121,7,104
1078,D15,BPI_9e_v1,0.445405165,121,7,104
1079,D15,BPI_9f_v1,0.329357492,121,7,104
1080,D15,BPI_9g_v1,0.106529975,121,7,104
1081,D15,Oswestry1_v1,0.281986023,122,7,103
1082,D15,Oswestry2_v1,0.15505441,122,7,103
1083,D15,Oswestry3_v1,-0.091120734,122,7,103
1084,D15,Oswestry4_v1,0.111039991,122,7,103
1085,D15,Oswestry5_v1,-0.015183873,122,7,103
1086,D15,Oswestry6_v1,0.072535492,122,7,103
1087,D15,Oswestry7_v1,0.214056747,122,7,103
1088,D15,Oswestry8_v1,0.025929271,122,7,103
1089,D15,Oswestry9_v1,0.011080365,122,7,103
1090,D15,Oswestry10_v1,0.00406683,122,7,103
1091,D15,Somatoria_Owestry,0.082728756,122,7,103
1092,D15,Ord_RMDQ,0.009965379,122,7,103
1093,D15,SF12_M1_1_v1,0.23496579,122,7,103
1094,D15,SF12_M1_2_v1,-0.243940965,122,7,103
1095,D15,SF12_M1_3_v1,-0.286641312,122,7,103
1096,D15,SF12_M1_4_v1,-0.214804638,122,7,103
1097,D15,SF12_M1_5_v1,-0.220657399,122,7,103
1098,D15,SF12_M1_6_v1,-0.042866668,122,7,103
1099,D15,SF12_M1_7_v1,-0.096625718,122,7,103
1100,D15,SF12_M1_8_v1,0.068845277,122,7,103
1101,D15,SF12_M1_9_v1,-0.282201344,122,7,103
1102,D15,SF12_M1_10_v1,-0.495069476,122,7,103
1103,D15,SF12_M1_11_v1,-0.131898915,122,7,103
1104,D15,SF12_M1_12_v1,-0.12059598,122,7,103
1105,D16,Há.quanto.tempo.em.São.Paulo.se.de.outro.local,0.405815068,20,4,1
1106,D16,Quantidade.de.cirurgias.na.coluna,0.405479914,42,9,95
1107,D16,Intensidade.do.trabalho.cansativo,-0.158103787,112,20,7
1108,D16,Tempo.de.licença.médica,-0.395458746,5,1,0
1109,D16,Tempo.com.a.dor.nas.costas,0.29683261,111,20,11
1110,D16,Tempo.com.a.dor.que.irradia.para.as.pernas,0.31023494,111,20,10
1111,D16,Quantos.metros.consegue.andar.em.velocidade.normal,-0.246223749,110,19,6
1112,D16,Intensidade.da.dor.nas.costas,0.359307016,108,20,53
1113,D16,Intensidade.da.dor.nas.pernas,0.580728281,107,20,75
1114,D16,IDADE,0.198751234,115,20,67
1115,D16,BPI_3_v1,0.407906976,112,20,104
1116,D16,BPI_4_v1,0.404718236,112,20,104
1117,D16,BPI_5_v1,0.519744115,112,20,104
1118,D16,BPI_6_v1,0.386874384,111,20,0
1119,D16,BPI_8_v1,-0.084307593,79,19,62
1120,D16,BPI_9a_v1,0.269019885,108,20,104
1121,D16,BPI_9b_v1,0.29652211,108,20,104
1122,D16,BPI_9c_v1,0.266384292,108,20,104
1123,D16,BPI_9d_v1,0.27697027,108,20,104
1124,D16,BPI_9e_v1,0.332316537,108,20,104
1125,D16,BPI_9f_v1,0.270887395,108,20,104
1126,D16,BPI_9g_v1,0.320036113,108,20,104
1127,D16,Oswestry1_v1,0.303271837,109,20,103
1128,D16,Oswestry2_v1,0.306096136,109,20,103
1129,D16,Oswestry3_v1,0.129033098,109,20,103
1130,D16,Oswestry4_v1,0.293743131,109,20,103
1131,D16,Oswestry5_v1,0.129864085,109,20,103
1132,D16,Oswestry6_v1,-0.032693837,109,20,103
1133,D16,Oswestry7_v1,0.217909866,109,20,103
1134,D16,Oswestry8_v1,0.272538637,109,20,103
1135,D16,Oswestry9_v1,0.216079029,109,20,103
1136,D16,Oswestry10_v1,0.238989779,109,20,103
1137,D16,Somatoria_Owestry,0.22941008,109,20,103
1138,D16,Ord_RMDQ,0.197058885,109,20,103
1139,D16,SF12_M1_1_v1,0.383787759,109,20,103
1140,D16,SF12_M1_2_v1,-0.28270014,109,20,103
1141,D16,SF12_M1_3_v1,-0.291800987,109,20,103
1142,D16,SF12_M1_4_v1,-0.380322897,109,20,103
1143,D16,SF12_M1_5_v1,-0.318169789,109,20,103
1144,D16,SF12_M1_6_v1,-0.353189185,109,20,103
1145,D16,SF12_M1_7_v1,-0.377917797,109,20,103
1146,D16,SF12_M1_8_v1,0.187788081,109,20,103
1147,D16,SF12_M1_9_v1,-0.30210403,109,20,103
1148,D16,SF12_M1_10_v1,-0.248748552,109,20,103
1149,D16,SF12_M1_11_v1,-0.186601487,109,20,103
1150,D16,SF12_M1_12_v1,-0.199283043,109,20,103
1151,D17,Há.quanto.tempo.em.São.Paulo.se.de.outro.local,-0.47487842,22,2,1
1152,D17,Quantidade.de.cirurgias.na.coluna,-0.208902754,49,2,95
1153,D17,Intensidade.do.trabalho.cansativo,0.170855046,127,5,7
1154,D17,Tempo.de.licença.médica,NA,6,0,0
1155,D17,Tempo.com.a.dor.nas.costas,-0.036911653,126,5,11
1156,D17,Tempo.com.a.dor.que.irradia.para.as.pernas,-0.209108048,126,5,10
1157,D17,Quantos.metros.consegue.andar.em.velocidade.normal,0.085730668,124,5,6
1158,D17,Intensidade.da.dor.nas.costas,0.254572103,123,5,53
1159,D17,Intensidade.da.dor.nas.pernas,-0.020067848,122,5,75
1160,D17,IDADE,0.113981941,130,5,67
1161,D17,BPI_3_v1,0.278063029,127,5,104
1162,D17,BPI_4_v1,0.178905436,127,5,104
1163,D17,BPI_5_v1,0.04660184,127,5,104
1164,D17,BPI_6_v1,-0.012994424,126,5,0
1165,D17,BPI_8_v1,-0.05314374,93,5,62
1166,D17,BPI_9a_v1,0.473033197,123,5,104
1167,D17,BPI_9b_v1,0.50579645,123,5,104
1168,D17,BPI_9c_v1,0.396995479,123,5,104
1169,D17,BPI_9d_v1,0.32668908,123,5,104
1170,D17,BPI_9e_v1,0.420459091,123,5,104
1171,D17,BPI_9f_v1,0.301272631,123,5,104
1172,D17,BPI_9g_v1,0.245943957,123,5,104
1173,D17,Oswestry1_v1,-0.126491913,124,5,103
1174,D17,Oswestry2_v1,-0.046887369,124,5,103
1175,D17,Oswestry3_v1,-0.163872943,124,5,103
1176,D17,Oswestry4_v1,-0.080659514,124,5,103
1177,D17,Oswestry5_v1,-0.087544542,124,5,103
1178,D17,Oswestry6_v1,-0.072236715,124,5,103
1179,D17,Oswestry7_v1,0.031335783,124,5,103
1180,D17,Oswestry8_v1,-0.113482948,124,5,103
1181,D17,Oswestry9_v1,-0.038278351,124,5,103
1182,D17,Oswestry10_v1,-0.131227875,124,5,103
1183,D17,Somatoria_Owestry,-0.09250388,124,5,103
1184,D17,Ord_RMDQ,-0.18475523,124,5,103
1185,D17,SF12_M1_1_v1,-0.094008022,124,5,103
1186,D17,SF12_M1_2_v1,-0.006031186,124,5,103
1187,D17,SF12_M1_3_v1,0.090063584,124,5,103
1188,D17,SF12_M1_4_v1,-0.109406655,124,5,103
1189,D17,SF12_M1_5_v1,-0.091527206,124,5,103
1190,D17,SF12_M1_6_v1,0.037272467,124,5,103
1191,D17,SF12_M1_7_v1,0.034389371,124,5,103
1192,D17,SF12_M1_8_v1,-0.222611352,124,5,103
1193,D17,SF12_M1_9_v1,0.134529851,124,5,103
1194,D17,SF12_M1_10_v1,-0.092767536,124,5,103
1195,D17,SF12_M1_11_v1,0.138011106,124,5,103
1196,D17,SF12_M1_12_v1,0.102372922,124,5,103
1197,D18,Há.quanto.tempo.em.São.Paulo.se.de.outro.local,-0.537018436,20,4,1
1198,D18,Quantidade.de.cirurgias.na.coluna,-0.188837826,44,7,95
1199,D18,Intensidade.do.trabalho.cansativo,0.033290648,116,16,7
1200,D18,Tempo.de.licença.médica,-0.332185347,5,1,0
1201,D18,Tempo.com.a.dor.nas.costas,0.01763589,115,16,11
1202,D18,Tempo.com.a.dor.que.irradia.para.as.pernas,-0.340026448,115,16,10
1203,D18,Quantos.metros.consegue.andar.em.velocidade.normal,0.026442499,113,16,6
1204,D18,Intensidade.da.dor.nas.costas,0.24479155,112,16,53
1205,D18,Intensidade.da.dor.nas.pernas,-0.147569828,111,16,75
1206,D18,IDADE,-0.035864359,119,16,67
1207,D18,BPI_3_v1,0.257316069,116,16,104
1208,D18,BPI_4_v1,0.096041304,116,16,104
1209,D18,BPI_5_v1,0.103362026,116,16,104
1210,D18,BPI_6_v1,0.154572692,115,16,0
1211,D18,BPI_8_v1,-0.112965195,83,15,62
1212,D18,BPI_9a_v1,0.361895927,113,15,104
1213,D18,BPI_9b_v1,0.392697565,113,15,104
1214,D18,BPI_9c_v1,0.238030786,113,15,104
1215,D18,BPI_9d_v1,0.421127564,113,15,104
1216,D18,BPI_9e_v1,0.300770884,113,15,104
1217,D18,BPI_9f_v1,0.294392967,113,15,104
1218,D18,BPI_9g_v1,0.229059857,113,15,104
1219,D18,Oswestry1_v1,0.012014736,113,16,103
1220,D18,Oswestry2_v1,-0.006411863,113,16,103
1221,D18,Oswestry3_v1,-0.07972514,113,16,103
1222,D18,Oswestry4_v1,-0.066830127,113,16,103
1223,D18,Oswestry5_v1,-0.030691201,113,16,103
1224,D18,Oswestry6_v1,-0.014349668,113,16,103
1225,D18,Oswestry7_v1,0.089675202,113,16,103
1226,D18,Oswestry8_v1,-0.091440295,113,16,103
1227,D18,Oswestry9_v1,-0.00135377,113,16,103
1228,D18,Oswestry10_v1,-0.010111399,113,16,103
1229,D18,Somatoria_Owestry,-0.024604821,113,16,103
1230,D18,Ord_RMDQ,0.110311709,113,16,103
1231,D18,SF12_M1_1_v1,-0.083345884,113,16,103
1232,D18,SF12_M1_2_v1,-0.178149593,113,16,103
1233,D18,SF12_M1_3_v1,-0.011756396,113,16,103
1234,D18,SF12_M1_4_v1,-0.143629402,113,16,103
1235,D18,SF12_M1_5_v1,-0.098139763,113,16,103
1236,D18,SF12_M1_6_v1,-0.084423916,113,16,103
1237,D18,SF12_M1_7_v1,-0.114790042,113,16,103
1238,D18,SF12_M1_8_v1,0.168008859,113,16,103
1239,D18,SF12_M1_9_v1,-0.045206702,113,16,103
1240,D18,SF12_M1_10_v1,-0.142384726,113,16,103
1241,D18,SF12_M1_11_v1,-0.166947246,113,16,103
1242,D18,SF12_M1_12_v1,-0.200127521,113,16,103
1243,D19,Há.quanto.tempo.em.São.Paulo.se.de.outro.local,NA,24,0,1
1244,D19,Quantidade.de.cirurgias.na.coluna,0.123572398,48,3,95
1245,D19,Intensidade.do.trabalho.cansativo,0.018616774,125,7,7
1246,D19,Tempo.de.licença.médica,-0.332185347,5,1,0
1247,D19,Tempo.com.a.dor.nas.costas,0.064620863,124,7,11
1248,D19,Tempo.com.a.dor.que.irradia.para.as.pernas,-0.059429901,124,7,10
1249,D19,Quantos.metros.consegue.andar.em.velocidade.normal,0.01766947,122,7,6
1250,D19,Intensidade.da.dor.nas.costas,0.284236634,121,7,53
1251,D19,Intensidade.da.dor.nas.pernas,-0.032893519,120,7,75
1252,D19,IDADE,-0.009163327,128,7,67
1253,D19,BPI_3_v1,0.142957295,125,7,104
1254,D19,BPI_4_v1,0.253229232,125,7,104
1255,D19,BPI_5_v1,0.141847542,125,7,104
1256,D19,BPI_6_v1,0.185908061,124,7,0
1257,D19,BPI_8_v1,-0.149930171,91,7,62
1258,D19,BPI_9a_v1,0.281651044,121,7,104
1259,D19,BPI_9b_v1,0.142507446,121,7,104
1260,D19,BPI_9c_v1,0.25217554,121,7,104
1261,D19,BPI_9d_v1,0.323752743,121,7,104
1262,D19,BPI_9e_v1,0.250626001,121,7,104
1263,D19,BPI_9f_v1,0.403546245,121,7,104
1264,D19,BPI_9g_v1,0.145601141,121,7,104
1265,D19,Oswestry1_v1,-0.024727273,122,7,103
1266,D19,Oswestry2_v1,0.008519473,122,7,103
1267,D19,Oswestry3_v1,-0.031148414,122,7,103
1268,D19,Oswestry4_v1,0.007241739,122,7,103
1269,D19,Oswestry5_v1,-0.093532658,122,7,103
1270,D19,Oswestry6_v1,-0.002321136,122,7,103
1271,D19,Oswestry7_v1,0.138816092,122,7,103
1272,D19,Oswestry8_v1,-0.107865767,122,7,103
1273,D19,Oswestry9_v1,0.011080365,122,7,103
1274,D19,Oswestry10_v1,0.00406683,122,7,103
1275,D19,Somatoria_Owestry,-0.01019564,122,7,103
1276,D19,Ord_RMDQ,0.126832098,122,7,103
1277,D19,SF12_M1_1_v1,-0.075593502,122,7,103
1278,D19,SF12_M1_2_v1,-0.144983781,122,7,103
1279,D19,SF12_M1_3_v1,0.116374811,122,7,103
1280,D19,SF12_M1_4_v1,-0.067932916,122,7,103
1281,D19,SF12_M1_5_v1,-0.015874633,122,7,103
1282,D19,SF12_M1_6_v1,-0.042866668,122,7,103
1283,D19,SF12_M1_7_v1,-0.045330584,122,7,103
1284,D19,SF12_M1_8_v1,0.196630036,122,7,103
1285,D19,SF12_M1_9_v1,0.050558924,122,7,103
1286,D19,SF12_M1_10_v1,0.079706186,122,7,103
1287,D19,SF12_M1_11_v1,-0.131898915,122,7,103
1288,D19,SF12_M1_12_v1,-0.052957365,122,7,103
1289,D2,Há.quanto.tempo.em.São.Paulo.se.de.outro.local,-0.474959492,21,3,1
1290,D2,Quantidade.de.cirurgias.na.coluna,-0.241910258,47,4,95
1291,D2,Intensidade.do.trabalho.cansativo,0.04841207,124,8,7
1292,D2,Tempo.de.licença.médica,NA,6,0,0
1293,D2,Tempo.com.a.dor.nas.costas,0.07864825,123,8,11
1294,D2,Tempo.com.a.dor.que.irradia.para.as.pernas,0.028439814,123,8,10
1295,D2,Quantos.metros.consegue.andar.em.velocidade.normal,0.105345127,121,8,6
1296,D2,Intensidade.da.dor.nas.costas,0.268962142,120,8,53
1297,D2,Intensidade.da.dor.nas.pernas,0.091300074,119,8,75
1298,D2,IDADE,0.11488172,127,8,67
1299,D2,BPI_3_v1,0.342645286,124,8,104
1300,D2,BPI_4_v1,0.220524631,124,8,104
1301,D2,BPI_5_v1,0.24460517,124,8,104
1302,D2,BPI_6_v1,0.057663072,123,8,0
1303,D2,BPI_8_v1,0.112946784,90,8,62
